,1.18_filename,BTW_filename,1.18_filepath,BTW_filepath,delete
835,birch_door_top,decoBlockDoorBirch_upper,1.18/assets/minecraft/textures/block/birch_door_top.png,BTW/textures/blocks/decoBlockDoorBirch_upper.png,
836,cobbled_deepslate,decoBlockSlateCobbleColumn,1.18/assets/minecraft/textures/block/cobbled_deepslate.png,BTW/textures/blocks/decoBlockSlateCobbleColumn.png,
837,cobbled_deepslate,decoBlockSlate_cracked,1.18/assets/minecraft/textures/block/cobbled_deepslate.png,BTW/textures/blocks/decoBlockSlate_cracked.png,
838,cobbled_deepslate,decoBlockSlateCobble,1.18/assets/minecraft/textures/block/cobbled_deepslate.png,BTW/textures/blocks/decoBlockSlateCobble.png,
839,birch_door_bottom,decoBlockDoorBirch_lower,1.18/assets/minecraft/textures/block/birch_door_bottom.png,BTW/textures/blocks/decoBlockDoorBirch_lower.png,
840,polished_granite,decoBlockGraniteSmooth,1.18/assets/minecraft/textures/block/polished_granite.png,BTW/textures/blocks/decoBlockGraniteSmooth.png,
841,deepslate_bricks,decoBlockSlateBrick,1.18/assets/minecraft/textures/block/deepslate_bricks.png,BTW/textures/blocks/decoBlockSlateBrick.png,
842,deepslate_bricks,decoBlockSlateBrickColumn,1.18/assets/minecraft/textures/block/deepslate_bricks.png,BTW/textures/blocks/decoBlockSlateBrickColumn.png,
843,andesite,decoBlockAndesite,1.18/assets/minecraft/textures/block/andesite.png,BTW/textures/blocks/decoBlockAndesite.png,
844,andesite,decoBlockAndesiteColumn,1.18/assets/minecraft/textures/block/andesite.png,BTW/textures/blocks/decoBlockAndesiteColumn.png,
845,polished_basalt_top,decoBlockBasaltSmooth_top,1.18/assets/minecraft/textures/block/polished_basalt_top.png,BTW/textures/blocks/decoBlockBasaltSmooth_top.png,
846,blackstone_top,decoBlockInfusedStone,1.18/assets/minecraft/textures/block/blackstone_top.png,BTW/textures/blocks/decoBlockInfusedStone.png,
847,blackstone_top,decoBlockInfusedStoneColumn,1.18/assets/minecraft/textures/block/blackstone_top.png,BTW/textures/blocks/decoBlockInfusedStoneColumn.png,
848,polished_diorite,decoBlockDioriteSmooth,1.18/assets/minecraft/textures/block/polished_diorite.png,BTW/textures/blocks/decoBlockDioriteSmooth.png,
849,spruce_trapdoor,decoBlockTrapdoorSpruce,1.18/assets/minecraft/textures/block/spruce_trapdoor.png,BTW/textures/blocks/decoBlockTrapdoorSpruce.png,
850,bone_block_side,decoBlockBonePillar_side,1.18/assets/minecraft/textures/block/bone_block_side.png,BTW/textures/blocks/decoBlockBonePillar_side.png,
851,spruce_door_top,decoBlockDoorSpruce_upper,1.18/assets/minecraft/textures/block/spruce_door_top.png,BTW/textures/blocks/decoBlockDoorSpruce_upper.png,
852,jungle_door_bottom,decoBlockDoorJungle_lower,1.18/assets/minecraft/textures/block/jungle_door_bottom.png,BTW/textures/blocks/decoBlockDoorJungle_lower.png,
853,spruce_door_bottom,decoBlockDoorSpruce_lower,1.18/assets/minecraft/textures/block/spruce_door_bottom.png,BTW/textures/blocks/decoBlockDoorSpruce_lower.png,
854,bone_block_top,decoBlockBonePillar_top,1.18/assets/minecraft/textures/block/bone_block_top.png,BTW/textures/blocks/decoBlockBonePillar_top.png,
855,granite,decoBlockGranite,1.18/assets/minecraft/textures/block/granite.png,BTW/textures/blocks/decoBlockGranite.png,
856,granite,decoBlockGraniteColumn,1.18/assets/minecraft/textures/block/granite.png,BTW/textures/blocks/decoBlockGraniteColumn.png,
857,amethyst_block,decoBlockAmethyst,1.18/assets/minecraft/textures/block/amethyst_block.png,BTW/textures/blocks/decoBlockAmethyst.png,
858,iron_trapdoor,decoBlockTrapdoorIron,1.18/assets/minecraft/textures/block/iron_trapdoor.png,BTW/textures/blocks/decoBlockTrapdoorIron.png,
859,jungle_door_top,decoBlockDoorJungle_upper,1.18/assets/minecraft/textures/block/jungle_door_top.png,BTW/textures/blocks/decoBlockDoorJungle_upper.png,
860,brewing_stand,alchemy,1.18/assets/minecraft/textures/gui/container/brewing_stand.png,BTW/gui/alchemy.png,
861,crafting_table,crafting,1.18/assets/minecraft/textures/gui/container/crafting_table.png,BTW/gui/crafting.png,
862,widgets,gui,1.18/assets/minecraft/textures/gui/widgets.png,BTW/gui/gui.png,
863,icons,icons,1.18/assets/minecraft/textures/gui/icons.png,BTW/gui/icons.png,
864,stats_icons,slot,1.18/assets/minecraft/textures/gui/container/stats_icons.png,BTW/gui/slot.png,
865,minecraft,mclogo,1.18/assets/minecraft/textures/gui/title/minecraft.png,BTW/title/mclogo.png,
866,mojang,mojang,1.18/assets/minecraft/textures/gui/title/mojang.png,BTW/title/mojang.png,
867,panorama_0,panorama0,1.18/assets/minecraft/textures/gui/title/background/panorama_0.png,BTW/title/bg/panorama0.png,
868,panorama_1,panorama1,1.18/assets/minecraft/textures/gui/title/background/panorama_1.png,BTW/title/bg/panorama1.png,
869,panorama_2,panorama2,1.18/assets/minecraft/textures/gui/title/background/panorama_2.png,BTW/title/bg/panorama2.png,
870,panorama_3,panorama3,1.18/assets/minecraft/textures/gui/title/background/panorama_3.png,BTW/title/bg/panorama3.png,
871,panorama_4,panorama4,1.18/assets/minecraft/textures/gui/title/background/panorama_4.png,BTW/title/bg/panorama4.png,
872,panorama_5,panorama5,1.18/assets/minecraft/textures/gui/title/background/panorama_5.png,BTW/title/bg/panorama5.png,
873,bricks,brick,1.18/assets/minecraft/textures/block/bricks.png,BTW/textures/blocks/brick.png,
